transaction_id,sku,warehouse_id,transaction_type,quantity_change,timestamp
TXN0002341,ITM00021,WH002,OUTBOUND,-86,2025-02-26T00:00:00
TXN0002342,PRO00068,WH005, OUTBOUND,-16,2025-07-21T00:00:00
TXN0002343,ITM00065,WH002,TRANSFER,14,2024-07-21T00:00:00
TXN0002344,PROD00108,WH003,ADJUSTMENT,146,2023-10-31T00:00:00
TXN0002345,SKU00179,WH003,RETURN,40,2024-10-17T00:00:00
TXN0002346,SKU00120,WH004,OUTBOUND,-34,2023-03-12T00:00:00
TXN0002347,PRO00109,WH004,TRANSFER,109,2025-01-20T00:00:00
TXN0002348,PROD00178,WH002,TRANSFER,14,2025-06-10T00:00:00
TXN0002349,PROD00199,WH002,ADJUSTMENT,174,2024-10-26T00:00:00
TXN0002350,SKU00122,WH005,INBOUND,75,2025-04-28T00:00:00
TXN0002351,PRO00095,WH002,ADJUSTMENT,152,2024-09-27T00:00:00
TXN0002352,ITM00025,WH002,RETURN,109,2023-06-25T00:00:00
TXN0002353,ITM00189,WH001,RETURN,68,2024-11-04T00:00:00
TXN0002354,PROD00106,WH003,OUTBOUND,-64,2023-05-17T00:00:00
TXN0002355,PROD00006,WH002,ADJUSTMENT,178,2024-10-22T00:00:00
TXN0002356,PRO00119,WH005,ADJUSTMENT,132,2025-06-10T00:00:00
TXN0002357,SKU00054,WH001,ADJUSTMENT,142,2024-12-10T00:00:00
TXN0002358,PRO00074,WH003,TRANSFER,7,2023-03-05T00:00:00
TXN0002359,ITM00034,WH001,RETURN,138,2024-12-21T00:00:00
TXN0002360,SKU00057,WH003, OUTBOUND,-32,2024-08-27T00:00:00
TXN0002361,PRO00161,WH003,TRANSFER,137,2025-03-19T00:00:00
TXN0002362,ITM00091,WH005,,102,2023-12-21T00:00:00
TXN0002363,PROD00171,WH002,RETURN,14,2025-02-22T00:00:00
TXN0002364,ITM00158,WH002,ADJUSTMENT,67,2023-01-04T00:00:00
TXN0002365,PRO00022,WH001,TRANSFER,188,2023-11-26T00:00:00
TXN0002366,ITM00172,WH002,TRANSFER,76,2023-05-13T00:00:00
TXN0002367,PRO00151,WH003,TRANSFER,153,2025-03-12T00:00:00
TXN0002368,SKU00179,WH001,RETURN,22,2025-03-12T00:00:00
TXN0002369,PRO00053,WH005,RETURN,91,2023-07-23T00:00:00
TXN0002370,SKU00197,WH002, TRANSFER,162,2024-10-21T00:00:00
TXN0002371,PROD00084,WH001,RETURN,61,2023-05-07T00:00:00
TXN0002372,PRO00027,WH002,TRANSFER,118,2023-06-08T00:00:00
TXN0002373,PROD00167,WH005,OUTBOUND,-14,2024-06-19T00:00:00
TXN0002374,PROD00125,WH002,OUTBOUND,-1,2024-08-21T00:00:00
TXN0002375,PRO00005,WH004,INBOUND,29,2024-03-25T00:00:00
TXN0002376,PROD00117,WH005,RETURN,141,2025-09-07T00:00:00
TXN0002377,PRO00052,WH001,INBOUND,173,2023-07-26T00:00:00
TXN0002378,PROD00160,WH003,TRANSFER,79,2023-07-05T00:00:00
TXN0002379,ITM00036,WH005,ADJUSTMENT,80,2023-02-22T00:00:00
TXN0002380,ITM00172,WH001,RETURN,172,2025-03-11T00:00:00
TXN0002381,PRO00119,WH003,INBOUND,25,2023-09-15T00:00:00
TXN0002382,PROD00177,WH004,ADJUSTMENT,135,2023-10-19T00:00:00
TXN0002383,ITM00063,WH001,OUTBOUND,-57,2025-08-14T00:00:00
TXN0002384,PRO00104,WH002,ADJUSTMENT,189,2023-07-12T00:00:00
TXN0002385,SKU00122,WH001,TRANSFER,144,2023-11-24T00:00:00
TXN0002386,ITM00058,WH004,OUTBOUND,-29,2024-10-31T00:00:00
TXN0002387,PRO00119,WH003,TRANSFER,147,2025-08-19T00:00:00
TXN0002388,ITM00021,WH001,INBOUND,35,2025-04-20T00:00:00
TXN0002389,PROD00073,WH005,,107,2024-07-05T00:00:00
TXN0002390,PROD00045,WH005,ADJUSTMENT,127,2023-11-29T00:00:00
TXN0002391,PROD00102,WH003,INBOUND,77,2023-05-31T00:00:00
TXN0002392,SKU00122,WH002,OUTBOUND,-135,2024-06-12T00:00:00
TXN0002393,ITM00036,WH003,INBOUND,9,2024-04-11T00:00:00
TXN0002394,PROD00102,WH005,ADJUSTMENT,120,2024-09-15T00:00:00
TXN0002395,PROD00182,WH002,TRANSFER,38,2025-03-01T00:00:00
TXN0002396,PROD00045,WH004,INBOUND,100,2025-02-15T00:00:00
TXN0002397,SKU00179,WH002,TRANSFER,98,2024-03-18T00:00:00
TXN0002398,PRO00022,WH005,OUTBOUND,-26,2023-02-08T00:00:00
TXN0002399,SKU00089,WH005,TRANSFER,163,2023-09-12T00:00:00
TXN0002400,ITM00175,WH001,ADJUSTMENT,62,2025-08-09T00:00:00
TXN0002401,ITM00200,WH001,RETURN,23,2024-03-30T00:00:00
TXN0002402,PRO00010,WH005,TRANSFER,52,2024-09-26T00:00:00
TXN0002403,PRO00029,WH004,TRANSFER,117,2024-01-09T00:00:00
TXN0002404,PROD00178,WH003,INBOUND,108,2024-01-10T00:00:00
TXN0002405,PRO00195,WH003,,135,2023-08-02T00:00:00
TXN0002406,PROD00187,WH003,ADJUSTMENT,125,2024-11-04T00:00:00
TXN0002407,SKU00079,WH005,RETURN,145,2024-06-20T00:00:00
TXN0002408,SKU00103,WH003,OUTBOUND,-77,
TXN0002409,SKU00031,WH001,TRANSFER,122,2024-02-28T00:00:00
TXN0002410,PROD00090,WH001,INBOUND,15,2023-02-09T00:00:00
TXN0002411,PROD00080,WH004,INBOUND,169,2024-10-13T00:00:00
TXN0002412,PROD00048,WH005,ADJUSTMENT,21,2024-10-26T00:00:00
TXN0002413,SKU00079,WH005,INBOUND,69,2023-11-10T00:00:00
TXN0002414,SKU00079,WH004,TRANSFER,124,2023-04-13T00:00:00
TXN0002415,PRO00078,WH003,TRANSFER,170,2025-07-08T00:00:00
TXN0002416,PROD00075,WH001,TRANSFER,122,2024-02-26T00:00:00
TXN0002417,PRO00162,WH005,RETURN,197,2025-05-18T00:00:00
TXN0002418,SKU00143,WH002,OUTBOUND ,-46,2025-05-05T00:00:00
TXN0002419,PROD00018,WH005,ADJUSTMENT,40,2024-06-20T00:00:00
TXN0002420,PROD00160,WH001,TRANSFER,123,2025-01-29T00:00:00
TXN0002421,PRO00092,WH001,OUTBOUND,-164,2023-10-05T00:00:00
TXN0002422,SKU00179,WH001,OUTBOUND,-45,2023-11-03T00:00:00
TXN0002423,ITM00172,WH005,INBOUND,159,2025-08-04T00:00:00
TXN0002424,PRO00010,WH002,INBOUND,174,2024-11-25T00:00:00
TXN0002425,PROD00084,WH003,ADJUSTMENT,101,2024-03-27T00:00:00
TXN0002426,ITM00063,WH002,INBOUND,92,2024-08-22T00:00:00
TXN0002427,PRO00180,WH004,ADJUSTMENT,53,2023-05-22T00:00:00
TXN0002428,SKU00009,WH003,RETURN,154,2024-12-17T00:00:00
TXN0002429,SKU00196,WH005,ADJUSTMENT,140,2024-12-11T00:00:00
TXN0002430,PRO00038,WH004,TRANSFER,160,2024-07-06T00:00:00
TXN0002431,PRO00038,WH003,INBOUND,97,2023-04-15T00:00:00
TXN0002432,SKU00159,WH003,INBOUND,90,2023-03-06T00:00:00
TXN0002433,PROD00117,WH001,,15,2024-08-05T00:00:00
TXN0002434,PRO00007,WH004,OUTBOUND,-189,2024-03-29T00:00:00
TXN0002435,PRO00119,WH001,TRANSFER,35,2023-01-02T00:00:00
TXN0002436,SKU00031,WH004,INBOUND,35,2024-06-24T00:00:00
TXN0002437,PROD00073,WH004,,29,2025-08-06T00:00:00
TXN0002438,SKU00035,WH004,INBOUND,35,2023-12-23T00:00:00
TXN0002439,PRO00022,WH002,TRANSFER,38,2024-02-25T00:00:00
TXN0002440,PROD00191,WH002,TRANSFER,42,2025-07-13T00:00:00
TXN0002441,PROD00016,WH002,OUTBOUND,-34,2024-03-25T00:00:00
TXN0002442,SKU00122,WH005,INBOUND,135,2023-09-11T00:00:00
TXN0002443,PROD00048,WH003,INBOUND,78,2024-07-20T00:00:00
TXN0002444,SKU00103,WH005,INBOUND,59,2025-04-08T00:00:00
TXN0002445,PRO00146,WH004,INBOUND,1,2023-11-19T00:00:00
TXN0002446,SKU00041,WH001,ADJUSTMENT,113,2025-06-19T00:00:00
TXN0002447,PRO00161,WH002,,195,2024-04-09T00:00:00
TXN0002448,PROD00016,WH003,ADJUSTMENT,150,2023-10-04T00:00:00
TXN0002449,PRO00162,WH004, OUTBOUND,-159,2023-08-03T00:00:00
TXN0002450,SKU00138,WH005,ADJUSTMENT,12,2024-11-23T00:00:00
TXN0002451,ITM00063,WH001,OUTBOUND,-97,
TXN0002452,SKU00130,WH001,OUTBOUND,-180,2024-05-14T00:00:00
TXN0002453,PRO00198,WH004,RETURN,191,2024-06-01T00:00:00
TXN0002454,PRO00038,WH001,TRANSFER,183,2023-06-26T00:00:00
TXN0002455,PROD00149,WH003,OUTBOUND,-65,2025-07-02T00:00:00
TXN0002456,SKU00088,WH002,INBOUND,158,2023-03-03T00:00:00
TXN0002457,PRO00156,WH004,INBOUND,178,2023-03-01T00:00:00
TXN0002458,SKU00041,WH003,ADJUSTMENT,102,2025-01-01T00:00:00
TXN0002459,SKU00138,WH002,OUTBOUND,-117,2023-12-13T00:00:00
TXN0002460,SKU00035,WH005,,5,2024-12-21T00:00:00
TXN0002461,PRO00028,WH005,OUTBOUND,-32,2023-06-06T00:00:00
TXN0002462,SKU00072,WH005,TRANSFER,12,2025-07-13T00:00:00
TXN0002463,SKU00152,WH003,INBOUND,110,2023-07-19T00:00:00
TXN0002464,SKU00041,WH003,ADJUSTMENT,65,2025-08-03T00:00:00
TXN0002465,SKU00069,WH003,ADJUSTMENT,121,2023-01-27T00:00:00
TXN0002466,PRO00022,WH002,TRANSFER,38,2025-04-18T00:00:00
TXN0002467,ITM00139,WH003,RETURN,92,
TXN0002468,SKU00041,WH003,TRANSFER,22,2024-06-22T00:00:00
TXN0002469,SKU00041,WH004,RETURN,100,2024-11-19T00:00:00
TXN0002470,PRO00017,WH002,TRANSFER,27,2023-04-09T00:00:00
TXN0002471,ITM00110,WH001,,86,2024-04-24T00:00:00
TXN0002472,ITM00036,WH004,INBOUND,95,2024-11-28T00:00:00
TXN0002473,ITM00096,WH001,OUTBOUND,-41,2024-12-23T00:00:00
TXN0002474,ITM00099,WH004,INBOUND,125,2024-08-07T00:00:00
TXN0002475,PROD00016,WH003,INBOUND,77,2024-12-05T00:00:00
TXN0002476,PROD00102,WH004,ADJUSTMENT,110,2023-12-17T00:00:00
TXN0002477,PROD00102,WH002,ADJUSTMENT,190,2023-07-22T00:00:00
TXN0002478,SKU00122,WH005,ADJUSTMENT,114,2023-06-23T00:00:00
TXN0002479,PRO00039,WH004,ADJUSTMENT,4,2023-04-24T00:00:00
TXN0002480,PROD00044,WH004,TRANSFER,136,2024-09-29T00:00:00
TXN0002481,SKU00190,WH001,OUTBOUND,-90,2023-10-25T00:00:00
TXN0002482,PRO00162,WH002,ADJUSTMENT,129,2023-01-04T00:00:00
TXN0002483,PROD00178,WH001,TRANSFER,147,2023-05-10T00:00:00
TXN0002484,PRO00198,WH004,ADJUSTMENT,150,2024-01-18T00:00:00
TXN0002485,PROD00106,WH003,INBOUND ,16,2024-11-07T00:00:00
TXN0002486,SKU00196,WH005,RETURN,153,2023-04-29T00:00:00
TXN0002487,PRO00095,WH002,TRANSFER,127,2024-06-26T00:00:00
TXN0002488,ITM00105,WH003,OUTBOUND,-190,2025-09-01T00:00:00
TXN0002489,ITM00070,WH005,OUTBOUND,-105,2023-10-03T00:00:00
TXN0002490,PRO00162,WH005,OUTBOUND,-48,2025-08-09T00:00:00
TXN0002491,PRO00032,WH004,RETURN,103,2025-09-19T00:00:00
TXN0002492,ITM00111,WH004,TRANSFER,24,2024-07-25T00:00:00
TXN0002493,PRO00060,WH004,ADJUSTMENT,126,2024-05-17T00:00:00
TXN0002494,PROD00136,WH005,,66,2024-04-15T00:00:00
TXN0002495,PROD00073,WH004,TRANSFER,41,2023-05-11T00:00:00
TXN0002496,ITM00105,WH004,INBOUND,163,2025-02-01T00:00:00
TXN0002497,SKU00140,WH003,TRANSFER,75,2023-09-25T00:00:00
TXN0002498,PROD00045,WH005,ADJUSTMENT,119,2024-03-18T00:00:00
TXN0002499,ITM00172,WH005,OUTBOUND,-163,2023-04-29T00:00:00
TXN0002500,PRO00155,WH005,OUTBOUND,-140,2024-05-02T00:00:00
TXN0002501,ITM00112,WH005,ADJUSTMENT,102,2024-05-01T00:00:00
TXN0002502,PRO00162,WH003,INBOUND,12,2024-07-02T00:00:00
TXN0002503,PRO00003,WH004,OUTBOUND,-199,2023-04-10T00:00:00
TXN0002504,SKU00103,WH001,ADJUSTMENT,72,2023-05-13T00:00:00
TXN0002505,PRO00005,WH004,RETURN,8,2024-07-03T00:00:00
TXN0002506,PRO00087,WH002,INBOUND,168,2024-06-04T00:00:00
TXN0002507,SKU00079,WH005,TRANSFER,96,2023-01-31T00:00:00
TXN0002508,ITM00011,WH002,,101,2024-11-30T00:00:00
TXN0002509,SKU00035,WH003,INBOUND,142,2023-07-23T00:00:00
TXN0002510,PROD00149,WH002,TRANSFER,102,2023-07-29T00:00:00
TXN0002511,PRO00148,WH002,TRANSFER,40,2024-12-02T00:00:00
TXN0002512,PRO00074,WH004,INBOUND,179,2023-04-27T00:00:00
TXN0002513,PRO00109,WH002,OUTBOUND,-135,2023-03-28T00:00:00
TXN0002514,SKU00141,WH004,ADJUSTMENT,133,2025-06-11T00:00:00
TXN0002515,ITM00071,WH004,TRANSFER,94,2024-09-08T00:00:00
TXN0002516,SKU00190,WH001,ADJUSTMENT,80,2024-03-22T00:00:00
TXN0002517,PROD00174,WH002,TRANSFER,175,2025-09-11T00:00:00
TXN0002518,SKU00082,WH001, TRANSFER ,146,2023-11-20T00:00:00
TXN0002519,PROD00108,WH004,TRANSFER,96,2023-07-06T00:00:00
TXN0002520,PRO00055,WH002,INBOUND,125,2024-05-17T00:00:00
TXN0002521,PRO00055,WH003,ADJUSTMENT,141,2023-02-17T00:00:00
TXN0002522,SKU00197,WH004,OUTBOUND,-34,2023-05-14T00:00:00
TXN0002523,SKU00130,WH002,INBOUND,66,2023-09-04T00:00:00
TXN0002524,SKU00124,WH002,OUTBOUND,-159,2024-06-05T00:00:00
TXN0002525,SKU00138,WH004,ADJUSTMENT,92,2025-06-09T00:00:00
TXN0002526,PRO00131,WH002,RETURN,91,2025-04-24T00:00:00
TXN0002527,ITM00096,WH005,ADJUSTMENT,154,2023-11-14T00:00:00
TXN0002528,PRO00005,WH004,INBOUND,7,2023-07-17T00:00:00
TXN0002529,PRO00068,WH003,TRANSFER,149,2024-11-27T00:00:00
TXN0002530,SKU00141,WH004,INBOUND,151,2024-06-12T00:00:00
TXN0002531,PROD00129,WH004,INBOUND,113,2023-12-29T00:00:00
TXN0002532,PROD00123,WH004,ADJUSTMENT,40,2023-04-26T00:00:00
TXN0002533,PRO00003,WH002,OUTBOUND,-20,2025-06-08T00:00:00
TXN0002534,PROD00107,WH004,,113,2024-12-14T00:00:00
TXN0002535,SKU00179,WH005,INBOUND,7,2023-04-27T00:00:00
TXN0002536,SKU00054,WH002,ADJUSTMENT,155,2023-06-11T00:00:00
TXN0002537,PROD00184,WH002,TRANSFER,131,2024-10-10T00:00:00
TXN0002538,PROD00106,WH005,RETURN,37,2025-05-13T00:00:00
TXN0002539,ITM00110,WH003,RETURN,31,2023-01-10T00:00:00
TXN0002540,SKU00124,WH004,TRANSFER,84,2024-02-07T00:00:00
TXN0002541,PRO00014,WH003,TRANSFER,109,2024-11-02T00:00:00
TXN0002542,PRO00155,WH003,TRANSFER,200,2025-02-08T00:00:00
TXN0002543,PRO00155,WH004,ADJUSTMENT,154,2024-06-19T00:00:00
TXN0002544,SKU00020,WH005,INBOUND,55,2024-06-18T00:00:00
TXN0002545,ITM00071,WH001,ADJUSTMENT,159,2024-04-01T00:00:00
TXN0002546,PRO00028,WH001,ADJUSTMENT,170,2024-07-07T00:00:00
TXN0002547,SKU00181,WH005,INBOUND,18,2025-07-06T00:00:00
TXN0002548,ITM00071,WH002,OUTBOUND,-55,2024-12-12T00:00:00
TXN0002549,ITM00058,WH004,,117,2023-03-02T00:00:00
TXN0002550,PRO00095,WH002,ADJUSTMENT,200,
TXN0002551,SKU00186,WH002,INBOUND,3,2024-12-20T00:00:00
TXN0002552,SKU00188,WH002,,155,2024-07-06T00:00:00
TXN0002553,PROD00149,WH002,RETURN,107,2024-11-19T00:00:00
TXN0002554,PRO00162,WH004,TRANSFER,141,2024-06-17T00:00:00
TXN0002555,PRO00156,WH004,INBOUND,10,2024-01-19T00:00:00
TXN0002556,SKU00130,WH003,RETURN,2,2023-07-17T00:00:00
TXN0002557,ITM00134,WH002,TRANSFER,177,2023-11-06T00:00:00
TXN0002558,PROD00185,WH004,RETURN,183,2024-04-12T00:00:00
TXN0002559,PROD00059,WH001,INBOUND,9,2024-05-03T00:00:00
TXN0002560,ITM00091,WH002,ADJUSTMENT,63,2023-04-10T00:00:00
TXN0002561,PRO00028,WH005,ADJUSTMENT,12,2025-06-14T00:00:00
TXN0002562,ITM00011,WH001,TRANSFER,191,2023-02-04T00:00:00
TXN0002563,SKU00083,WH002,OUTBOUND,-16,2023-05-03T00:00:00
TXN0002564,PRO00038,WH005,INBOUND,137,2023-04-26T00:00:00
TXN0002565,PROD00164,WH001,INBOUND,2,2023-01-28T00:00:00
TXN0002566,ITM00065,WH001,TRANSFER,198,2025-05-06T00:00:00
TXN0002567,PRO00193,WH003,ADJUSTMENT,57,2024-02-29T00:00:00
TXN0002568,PRO00019,WH003,RETURN,120,2024-08-17T00:00:00
TXN0002569,PROD00149,WH002,INBOUND,143,2025-01-01T00:00:00
TXN0002570,PROD00004,WH003,OUTBOUND,-176,
TXN0002571,PRO00095,WH005,ADJUSTMENT,107,2023-08-23T00:00:00
TXN0002572,PROD00073,WH003,RETURN,41,2024-07-22T00:00:00
TXN0002573,PROD00049,WH004,RETURN,92,2023-05-18T00:00:00
TXN0002574,PRO00109,WH001,TRANSFER,35,2023-07-25T00:00:00
TXN0002575,PROD00164,WH005,ADJUSTMENT,133,2024-02-19T00:00:00
TXN0002576,PRO00148,WH003,RETURN,161,2025-09-06T00:00:00
TXN0002577,ITM00176,WH003,TRANSFER,106,2025-04-10T00:00:00
TXN0002578,PRO00137,WH004,OUTBOUND,-132,2023-01-17T00:00:00
TXN0002579,PROD00006,WH005, OUTBOUND ,-67,2023-08-31T00:00:00
TXN0002580,PRO00100,WH004,TRANSFER,48,2024-05-11T00:00:00
TXN0002581,ITM00077,WH001,TRANSFER,41,2025-07-09T00:00:00
TXN0002582,ITM00070,WH002,ADJUSTMENT,142,2023-04-08T00:00:00
TXN0002583,PRO00198,WH003,ADJUSTMENT,58,
TXN0002584,PROD00045,WH001,INBOUND,36,2024-07-13T00:00:00
TXN0002585,PRO00148,WH003,ADJUSTMENT,65,2024-06-11T00:00:00
TXN0002586,PROD00117,WH003,OUTBOUND,-121,2024-12-03T00:00:00
TXN0002587,PROD00165,WH005,TRANSFER,183,2023-09-02T00:00:00
TXN0002588,SKU00141,WH005,OUTBOUND,-57,2025-01-13T00:00:00
TXN0002589,ITM00015,WH005,OUTBOUND,-125,2023-03-01T00:00:00
TXN0002590,ITM00033,WH005,ADJUSTMENT,109,2023-01-08T00:00:00
TXN0002591,SKU00152,WH005,TRANSFER,108,2024-01-25T00:00:00
TXN0002592,SKU00124,WH003,INBOUND,112,2025-05-01T00:00:00
TXN0002593,SKU00142,WH003,TRANSFER,84,2023-11-09T00:00:00
TXN0002594,PROD00004,WH003,TRANSFER,181,2024-01-07T00:00:00
TXN0002595,PRO00012,WH002,RETURN,31,2025-01-30T00:00:00
TXN0002596,ITM00158,WH003,INBOUND,167,2025-07-02T00:00:00
TXN0002597,PRO00074,WH002,ADJUSTMENT,48,2024-10-06T00:00:00
TXN0002598,PROD00187,WH002,OUTBOUND,-45,2025-07-16T00:00:00
TXN0002599,PROD00075,WH005, INBOUND ,200,2023-12-12T00:00:00
TXN0002600,ITM00015,WH003,OUTBOUND,-162,2024-05-26T00:00:00
TXN0002601,PRO00085,WH002,INBOUND,62,2025-01-22T00:00:00
TXN0002602,PROD00182,WH002,INBOUND,32,2024-07-03T00:00:00
TXN0002603,PRO00005,WH004,TRANSFER,50,2023-02-22T00:00:00
TXN0002604,ITM00172,WH004,RETURN,194,2023-07-17T00:00:00
TXN0002605,ITM00114,WH002,TRANSFER,178,2025-08-20T00:00:00
TXN0002606,SKU00088,WH002,TRANSFER,111,2023-02-11T00:00:00
TXN0002607,SKU00098,WH003,RETURN,46,2023-06-12T00:00:00
TXN0002608,PROD00049,WH001,TRANSFER,29,2025-04-20T00:00:00
TXN0002609,ITM00135,WH005,ADJUSTMENT,190,2024-09-17T00:00:00
TXN0002610,PROD00165,WH003,OUTBOUND,-5,2025-01-14T00:00:00
TXN0002611,SKU00154,WH005,OUTBOUND,-29,2023-07-12T00:00:00
TXN0002612,PROD00059,WH001,RETURN,51,2023-07-27T00:00:00
TXN0002613,PROD00102,WH004,RETURN,5,2025-05-11T00:00:00
TXN0002614,PROD00062,WH003,OUTBOUND,-152,2025-06-15T00:00:00
TXN0002615,SKU00061,WH001, TRANSFER ,114,2025-07-25T00:00:00
TXN0002616,PRO00066,WH002, ADJUSTMENT ,174,2024-03-04T00:00:00
TXN0002617,ITM00096,WH001,ADJUSTMENT,63,2023-02-05T00:00:00
TXN0002618,PRO00119,WH004, OUTBOUND ,-48,2023-08-18T00:00:00
TXN0002619,PRO00119,WH004,INBOUND,113,2024-08-06T00:00:00
TXN0002620,PRO00183,WH005,ADJUSTMENT,170,2024-05-26T00:00:00
TXN0002621,PROD00164,WH004,TRANSFER,187,2025-05-27T00:00:00
TXN0002622,SKU00120,WH005,ADJUSTMENT,20,2023-10-31T00:00:00
TXN0002623,PRO00085,WH005,INBOUND,107,2025-05-25T00:00:00
TXN0002624,SKU00194,WH001,RETURN,165,2024-01-04T00:00:00
TXN0002625,SKU00002,WH004,RETURN,43,2023-12-17T00:00:00
TXN0002626,ITM00063,WH002,ADJUSTMENT,19,2025-09-01T00:00:00
TXN0002627,SKU00069,WH003,TRANSFER,64,2023-08-26T00:00:00
TXN0002628,ITM00096,WH003,ADJUSTMENT,39,2023-10-29T00:00:00
TXN0002629,ITM00200,WH002,INBOUND,143,2024-11-17T00:00:00
TXN0002630,PRO00131,WH004,TRANSFER,85,2023-10-27T00:00:00
TXN0002631,PRO00038,WH004,TRANSFER,59,2024-12-18T00:00:00
TXN0002632,ITM00015,WH004,RETURN,152,2024-08-16T00:00:00
TXN0002633,PROD00125,WH002,INBOUND,26,2023-04-18T00:00:00
TXN0002634,PRO00100,WH002,ADJUSTMENT,19,2024-01-29T00:00:00
TXN0002635,PRO00087,WH005,RETURN,180,2024-04-08T00:00:00
TXN0002636,PRO00198,WH003,TRANSFER,63,2024-10-28T00:00:00
TXN0002637,PRO00055,WH005,ADJUSTMENT,129,2023-03-15T00:00:00
TXN0002638,SKU00057,WH004,ADJUSTMENT,82,2023-03-04T00:00:00
TXN0002639,SKU00054,WH004,TRANSFER,6,2023-08-03T00:00:00
TXN0002640,SKU00035,WH001,RETURN,48,2024-05-26T00:00:00
TXN0002641,SKU00072,WH001,INBOUND,151,2023-01-28T00:00:00
TXN0002642,SKU00088,WH001,RETURN,74,2023-03-30T00:00:00
TXN0002643,PROD00160,WH003,ADJUSTMENT,41,2025-07-14T00:00:00
TXN0002644,PROD00106,WH003,OUTBOUND,-48,2024-10-06T00:00:00
TXN0002645,PRO00085,WH001,RETURN,77,2024-04-15T00:00:00
TXN0002646,SKU00173,WH005,OUTBOUND,-103,2024-06-07T00:00:00
TXN0002647,ITM00021,WH004,RETURN,61,2025-06-11T00:00:00
TXN0002648,PROD00129,WH003,ADJUSTMENT,166,2024-03-29T00:00:00
TXN0002649,PRO00183,WH001,TRANSFER,132,2023-09-05T00:00:00
TXN0002650,SKU00089,WH004,RETURN,167,2025-09-05T00:00:00
TXN0002651,PROD00048,WH005,ADJUSTMENT,120,2023-10-05T00:00:00
TXN0002652,ITM00128,WH002,TRANSFER,183,2024-12-28T00:00:00
TXN0002653,PRO00027,WH005,INBOUND,178,2025-09-06T00:00:00
TXN0002654,PROD00145,WH003,ADJUSTMENT,193,2023-12-18T00:00:00
TXN0002655,ITM00096,WH004,TRANSFER,13,2025-09-07T00:00:00
TXN0002656,PRO00053,WH003,RETURN,181,2023-07-28T00:00:00
TXN0002657,PRO00193,WH001,,143,2024-10-23T00:00:00
TXN0002658,PROD00045,WH005,OUTBOUND,-163,2023-04-26T00:00:00
TXN0002659,PRO00155,WH002,RETURN,156,2024-03-15T00:00:00
TXN0002660,PRO00030,WH004,ADJUSTMENT,11,2023-11-03T00:00:00
TXN0002661,ITM00021,WH005,RETURN,165,2023-07-03T00:00:00
TXN0002662,PRO00037,WH004,INBOUND,116,2024-06-25T00:00:00
TXN0002663,SKU00152,WH001,OUTBOUND,-150,2023-05-21T00:00:00
TXN0002664,PRO00038,WH002,OUTBOUND,-144,2024-12-07T00:00:00
TXN0002665,SKU00154,WH004,INBOUND,32,2023-07-27T00:00:00
TXN0002666,PRO00163,WH003,INBOUND,52,2024-02-21T00:00:00
TXN0002667,ITM00091,WH001,ADJUSTMENT,32,2024-09-27T00:00:00
TXN0002668,SKU00188,WH003,OUTBOUND,-147,2025-07-22T00:00:00
TXN0002669,SKU00186,WH003,OUTBOUND,-3,2024-05-30T00:00:00
TXN0002670,PRO00074,WH005,RETURN,123,2024-12-17T00:00:00
TXN0002671,SKU00101,WH002,OUTBOUND,-6,2025-04-16T00:00:00
TXN0002672,PRO00022,WH002,ADJUSTMENT,110,2025-08-25T00:00:00
TXN0002673,PROD00125,WH001,INBOUND,21,2023-01-14T00:00:00
TXN0002674,PRO00161,WH004,TRANSFER,100,2025-02-16T00:00:00
TXN0002675,PROD00187,WH005,ADJUSTMENT,157,2025-01-10T00:00:00
TXN0002676,PRO00095,WH005,RETURN,164,2024-09-03T00:00:00
TXN0002677,ITM00096,WH005,RETURN,100,
TXN0002678,ITM00110,WH004,ADJUSTMENT,105,2023-12-28T00:00:00
TXN0002679,ITM00033,WH005,ADJUSTMENT,43,2023-04-10T00:00:00
TXN0002680,SKU00194,WH004,OUTBOUND,-56,2025-07-14T00:00:00
TXN0002681,PROD00004,WH005,ADJUSTMENT,129,2025-03-04T00:00:00
TXN0002682,PRO00119,WH003,OUTBOUND,-156,2023-12-11T00:00:00
TXN0002683,PROD00080,WH004,RETURN,122,2024-03-12T00:00:00
TXN0002684,SKU00173,WH001,RETURN,41,2024-07-03T00:00:00
TXN0002685,PROD00145,WH001,INBOUND,86,2023-10-20T00:00:00
TXN0002686,PRO00047,WH005,RETURN,54,2023-01-24T00:00:00
TXN0002687,PRO00029,WH003,ADJUSTMENT,163,2025-07-07T00:00:00
TXN0002688,SKU00196,WH002,INBOUND,138,2024-05-27T00:00:00
TXN0002689,PRO00157,WH004,TRANSFER,152,2025-03-12T00:00:00
TXN0002690,PROD00167,WH005,RETURN,33,2024-11-24T00:00:00
TXN0002691,SKU00026,WH003,INBOUND,30,2025-07-11T00:00:00
TXN0002692,PROD00102,WH003,OUTBOUND,-25,2023-04-08T00:00:00
TXN0002693,ITM00070,WH003,RETURN,160,2023-12-18T00:00:00
TXN0002694,PROD00129,WH005,,192,2024-04-06T00:00:00
TXN0002695,SKU00194,WH004, OUTBOUND ,-42,2024-06-30T00:00:00
TXN0002696,PROD00075,WH001,OUTBOUND,-105,2023-07-18T00:00:00
TXN0002697,SKU00120,WH004,ADJUSTMENT,146,2024-02-16T00:00:00
