purchase_order_id,supplier_id,sku,qty_ordered,order_date,expected_delivery_date,delivery_status
PO001132,SUP014,PRO00163,409,2024-12-26,2025-02-13,Pending
PO001133,SUP023,ITM00011,518,2024-03-06,2024-03-17,Delivered
PO001134,SUP005,PROD00006,270,2023-07-08,2023-07-28,Delayed
PO001135,SUP025,PROD00084,74,2025-03-11,2025-03-28,Delivered
PO001136,SUP013,PRO00104,286,2023-09-02,2023-09-20,Cancelled
PO001137,SUP024,PROD00177,208,2025-07-25,2025-09-09,Delayed
PO001138,SUP014,PROD00080,184,2024-05-19,2024-06-29,Pending
PO001139,SUP001,PRO00014,522,2023-11-21,12/19/2023,Cancelled
PO001140,SUP009,PROD00199,455,2025-03-01,2025-03-30,Delayed
PO001141,SUP028,SKU00072,234,2024-08-22,2024-10-08,Delayed
PO001142,SUP011,ITM00175,468,2024-11-10,2024-11-17,Pending
PO001143,SUP001,ITM00134,292,2023-11-03,2023-11-09,Delivered
PO001144,SUP027,PRO00161,70,2024-09-13,2024-09-29,Pending
PO001145,SUP006,SKU00116,401,2023-03-23,2023-05-12,Delivered
PO001146,SUP002,PRO00100,410,2024-07-28,2024-08-30,Pending
PO001147,SUP008,SKU00020,448,2024-11-22,2024-12-20,In Transit
PO001148,SUP011,PROD00121,210,2024-09-15,2024-10-06,Pending
PO001149,SUP021,PROD00129,537,2024-08-22,2024-08-31,Pending
PO001150,SUP022,PROD00160,86,07/14/2023,2023-07-22,Cancelled
PO001151,SUP014,ITM00172,372,2024-08-02,2024-08-29,Cancelled
PO001152,SUP024,SKU00141,166,2023-07-08,2023-08-25,Cancelled
PO001153,SUP015,ITM00033,503,2023-04-03,2023-04-30,Delayed
PO001154,SUP028,PRO00028,182,2024-06-11,2024-06-29,Cancelled
PO001155,SUP001,PROD00184,509,2024-05-11,2024-06-15, Delayed
PO001156,SUP024,SKU00197,311,2023-11-02,2023-11-22,Delayed
PO001157,SUP002,PROD00059,387,2023-08-01,2023-08-24,In Transit
PO001158,SUP021,PRO00155,198,2025-02-20,2025-04-01,Delivered
PO001159,SUP007,SKU00079,345,2024-01-07,2024-01-23,In Transit
PO001160,SUP023,ITM00043,410,2023-07-20,2023-08-28,Pending
PO001161,SUP016,SKU00120,312,2024-02-26,2024-03-03,Delayed
PO001162,SUP008,ITM00091,408,2025-03-10,2025-04-14,Cancelled
PO001163,SUP008,PROD00075,312,2023-10-03,2023-10-30,Cancelled
PO001164,SUP009,SKU00186,329,2023-07-15,2023-08-20,Pending
PO001165,SUP007,PRO00038,517,2023-03-07,2023-03-17,Delayed
PO001166,SUP002,SKU00142,317,2025-02-03,2025-02-10,Pending
PO001167,SUP016,SKU00188,75,2024-04-26,2024-06-12,Delivered
PO001168,SUP005,PROD00059,331,2025-02-18,2025-03-13,Delivered
PO001169,SUP003,PROD00199,393,2023-09-02,2023-09-26,Cancelled
PO001170,SUP006,PRO00081,454,2023-08-12,2023-08-25,Delayed
PO001171,SUP016,ITM00096,467,2023-06-13,2023-06-27,In Transit
PO001172,SUP006,PROD00056,440,,2024-03-24,Cancelled
PO001173,SUP027,SKU00186,386,2024-01-11,2024-02-14,Pending
PO001174,SUP002,PROD00080,106,2023-08-30,2023-09-06,Pending
PO001175,SUP028,PROD00145,206,2025-08-31,2025-10-17,Delivered
PO001176,SUP027,PRO00053,526,2024-11-28,2025-01-14,Delivered
PO001177,SUP025,PRO00155,542,2025-07-21,2025-08-09, Pending
PO001178,SUP006,PRO00162,239,2025-07-28,2025-09-08,Delivered
PO001179,SUP027,PROD00153,67,2024-09-22,2024-10-23,In Transit
PO001180,SUP022,SKU00116,262,2023-10-18,2023-11-27,Cancelled
PO001181,SUP013,PROD00018,237,2025-07-12,2025-08-06,Cancelled
PO001182,SUP030,SKU00009,481,2023-12-16,2024-01-26,Cancelled
PO001183,SUP004,SKU00041,195,2025-06-18,2025-07-22,In Transit
PO001184,SUP004,ITM00105,373,2023-02-21,2023-03-29,Pending
PO001185,SUP018,PRO00097,416,2023-12-26,2024-02-03,Cancelled
PO001186,SUP018,SKU00197,523,2023-05-14,2023-05-27,Cancelled
PO001187,SUP022,PROD00171,305,2025-08-01,2025-08-30,Cancelled
PO001188,SUP025,ITM00040,398,2024-01-12,2024-03-01,Pending
PO001189,SUP025,SKU00082,379,2025-09-29,2025-11-09,Delayed
PO001190,SUP014,PROD00121,161,2025-06-04,2025-06-18,In Transit
PO001191,SUP022,PROD00044,199,2025-09-16,2025-11-01,Pending
PO001192,SUP009,SKU00124,273,2025-08-22,2025-09-04,Delayed
PO001193,SUP006,ITM00036,536,2024-11-11,2024-12-23,Delivered
PO001194,SUP021,PRO00104,341,2025-02-03,2025-03-06,Pending
PO001195,SUP014,PRO00039,269,2024-02-26,2024-03-28,Delivered
PO001196,SUP029,PRO00003,336,2025-04-13,2025-04-26,Delayed
PO001197,SUP019,PRO00095,421,2024-08-31,2024-10-16,Delayed
PO001198,SUP012,ITM00011,144,2023-05-15,2023-06-12,Delivered
PO001199,SUP002,PRO00097,460,2023-08-05,2023-08-26,Delivered
PO001200,SUP023,PRO00156,168,2023-06-19,2023-07-18,Pending
PO001201,SUP015,PRO00030,296,2024-03-20,2024-05-02,In Transit
PO001202,SUP008,PROD00123,145,2023-12-07,2023-12-16,Cancelled
PO001203,SUP016,ITM00134,419,2025-02-16,10-03-2025,Cancelled
PO001204,SUP004,SKU00116,472,2023-05-02,2023-06-10,Delayed
PO001205,SUP006,PROD00184,279,2025-03-28,2025-04-20,Pending
PO001206,SUP019,SKU00169,257,2024-06-04,2024-06-23,Cancelled
PO001207,SUP011,PRO00148,191,2025-07-30,2025-08-24,In Transit
PO001208,SUP019,SKU00002,111,2023-01-07,01/29/2023,Pending
PO001209,SUP021,PROD00165,468,2023-03-28,2023-04-07,Cancelled
PO001210,SUP007,PRO00081,264,2023-07-27,2023-08-10,In Transit
PO001211,SUP024,PROD00153,128,2025-05-08,2025-05-16,In Transit
PO001212,SUP010,SKU00138,250,2025-07-11,2025-08-17,In Transit
PO001213,SUP001,SKU00079,546,2023-03-05,2023-03-29,Pending
PO001214,SUP017,ITM00158,287,2023-01-27,2023-02-02,Pending
PO001215,SUP004,PRO00066,226,2024-04-05,2024-05-10,Delivered
PO001216,SUP014,ITM00070,213,2023-11-25,2023-12-03,Delayed
PO001217,SUP001,PRO00003,275,2025-05-28,2025-06-23, Delivered
PO001218,SUP001,SKU00026,132,2024-01-14,2024-03-01,Cancelled
PO001219,SUP006,PRO00087,142,10/02/2024,2024-10-30,Pending
PO001220,SUP003,PROD00106,213,2024-08-16,2024-09-13,Delivered
PO001221,SUP023,PRO00156,385,2024-02-08,2024-02-17,Pending
PO001222,SUP017,ITM00126,104,09/05/2024,2024-09-28,Delivered
PO001223,SUP017,SKU00031,464,2025-02-01,2025-03-02,Delayed
PO001224,SUP001,ITM00176,342,2024-07-23,2024-08-14,Delivered
PO001225,SUP001,ITM00139,259,2024-12-12,2024-12-22,Delivered
PO001226,SUP017,SKU00009,145,2024-10-21,2024-11-17,In Transit
PO001227,SUP001,ITM00070,61,2023-12-06,2024-01-11,Cancelled
PO001228,SUP015,PRO00052,267,2025-05-14,2025-06-16,Delivered
PO001229,SUP013,SKU00181,352,2025-03-19,2025-04-06, Pending 
PO001230,SUP020,PROD00004,243,2023-04-01,2023-05-11,Delivered
PO001231,SUP030,SKU00173,168,2023-09-27,2023-10-14,Cancelled
PO001232,SUP011,PRO00019,443,2023-04-12,2023-05-03,Delivered
PO001233,SUP023,PRO00010,441,2023-08-12,2023-10-01,In Transit
PO001234,SUP018,SKU00169,433,2023-08-15,2023-09-10,Cancelled
PO001235,SUP008,PRO00060,98,2025-05-14,2025-05-30,Delayed
PO001236,SUP008,SKU00194,265,2024-12-13,2025-01-08,Cancelled
PO001237,SUP023,ITM00023,467,2024-07-19,2024-09-07,Pending
PO001238,SUP012,PRO00180,147,2023-03-09,2023-04-16,Pending
PO001239,SUP017,ITM00025,224,2023-11-12,2023-11-17, In Transit 
PO001240,SUP030,PROD00059,494,07/14/2024,2024-08-09,Pending
PO001241,SUP010,ITM00110,282,2023-11-03,2023-11-16,Delayed
PO001242,SUP024,PRO00076,506,2023-07-08,2023-07-23,Cancelled
PO001243,SUP028,PRO00198,491,2025-05-27,2025-07-02,Pending
PO001244,SUP009,ITM00070,91,2023-09-01,2023-09-29,Delayed
PO001245,SUP008,SKU00089,105,2024-05-29,2024-07-13,Pending
PO001246,SUP017,SKU00122,183,2023-11-07,2023-12-07,In Transit
PO001247,SUP019,PROD00160,363,2024-06-14,2024-06-27,Delivered
PO001248,SUP010,PRO00180,,2023-09-15,2023-11-01,Delayed
PO001249,SUP012,PROD00056,451,2025-07-02,2025-08-15,Delayed
PO001250,SUP027,SKU00141,504,2024-08-25,2024-09-17,Cancelled
PO001251,SUP015,ITM00114,211,2024-07-22,10-09-2024,Cancelled
PO001252,SUP024,SKU00130,391,2024-08-31,2024-09-24,Delivered
PO001253,SUP026,ITM00071,69,2025-05-13,2025-05-31,In Transit
PO001254,SUP028,ITM00114,346,2023-10-15,2023-11-29,Delayed
PO001255,SUP001,PRO00155,207,2023-07-04,2023-08-03,In Transit
PO001256,SUP016,PROD00073,489,2025-05-07,2025-06-03,Pending
PO001257,SUP023,PRO00163,284,2025-05-30,2025-06-30,Pending
PO001258,SUP027,PRO00055,416,2024-05-04,2024-05-24, Cancelled
PO001259,SUP005,SKU00179,269,2023-09-30,2023-11-06,Delayed
PO001260,SUP001,SKU00088,139,2023-05-22,2023-06-12,Cancelled
PO001261,SUP014,ITM00175,160,2023-11-11,2023-12-27,Delivered
PO001262,SUP028,SKU00046,532,2023-12-16,2024-01-22,Pending
PO001263,SUP017,PROD00048,490,2024-03-26,2024-03-31,In Transit
PO001264,SUP001,SKU00009,492,2023-05-19,2023-07-08,Delayed
PO001265,SUP020,PRO00092,103,2023-03-12,2023-03-18,Pending
PO001266,SUP011,PRO00085,323,2023-06-09,07/16/2023,Delivered
PO001267,SUP021,SKU00190,308,2023-05-23,2023-07-12,Delivered
PO001268,SUP009,PROD00049,209,2023-01-25,2023-02-14,Pending
PO001269,SUP021,PRO00087,99,2024-07-17,08/12/2024,In Transit
PO001270,SUP016,PRO00013,505,,2024-10-15,Delivered
PO001271,SUP005,SKU00173,315,2023-10-09,2023-10-31,In Transit
PO001272,SUP007,ITM00114,51,2023-01-30,2023-03-13,Cancelled
PO001273,SUP007,PROD00149,60,2023-05-29,28-06-2023,Pending
PO001274,SUP021,ITM00021,148,2025-08-05,04-09-2025,Delivered
PO001275,SUP021,PRO00183,194,26-08-2023,2023-09-06,Cancelled
PO001276,SUP011,PRO00019,414,2023-05-14,2023-06-15,Pending
PO001277,SUP022,ITM00040,301,2024-07-28,2024-08-09,In Transit
PO001278,SUP010,ITM00134,235,2024-07-02,2024-08-16,Delayed
PO001279,SUP024,SKU00170,366,2023-11-12,2023-12-23,Cancelled
PO001280,SUP025,SKU00079,490,2024-09-10,2024-10-11,In Transit
PO001281,SUP028,PRO00038,169,2023-08-14,2023-09-08,Cancelled
PO001282,SUP012,ITM00127,233,2023-08-26,2023-09-14,Cancelled
PO001283,SUP026,PRO00030,481,2025-06-30,2025-07-25,Delivered
PO001284,SUP006,PRO00150,66,2023-09-09,2023-09-28,In Transit
PO001285,SUP017,SKU00009,104,2025-03-17,2025-04-22,Delivered
PO001286,SUP026,PRO00137,407,2024-10-20,2024-11-23,Delayed
PO001287,SUP019,SKU00069,230,2025-07-20,2025-08-11,Delayed
PO001288,SUP003,PROD00123,51,2024-06-08,2024-06-13,Delivered
PO001289,SUP024,PRO00100,283,2025-06-23,2025-06-28,In Transit
PO001290,SUP019,ITM00175,,2025-06-17,2025-07-08,Pending
PO001291,SUP020,ITM00112,53,2024-12-13,2024-12-31,In Transit
PO001292,SUP024,PROD00045,522,2025-01-15,2025-02-27,Pending
PO001293,SUP029,PROD00018,76,2025-03-04,2025-04-10,Delayed
PO001294,SUP010,PRO00027,353,2024-08-15,2024-09-23,Delayed
PO001295,SUP015,SKU00122,228,19-12-2024,2025-01-24,Delayed
PO001296,SUP024,SKU00067,298,2023-04-30,05/17/2023,Delivered
PO001297,SUP012,SKU00179,264,2024-08-16,2024-09-23, In Transit 
PO001298,SUP012,PROD00191,494,2024-10-07,2024-10-21,Delivered
PO001299,SUP012,PROD00153,547,2025-03-01,2025-03-14, Delayed
PO001300,SUP020,PRO00100,437,2023-07-22,2023-08-20,Cancelled
PO001301,SUP024,ITM00200,229,2023-11-10,2023-12-11,Delayed
PO001302,SUP006,ITM00158,373,2024-08-26,2024-09-17,Pending
PO001303,SUP030,SKU00169,170,,2023-09-18,Pending
PO001304,SUP020,SKU00041,125,2024-01-21,2024-03-10,Pending
PO001305,SUP021,PROD00080,247,2023-12-13,2024-01-23,
PO001306,SUP023,PROD00062,549,2025-04-03,2025-04-11,Delivered
PO001307,SUP030,PRO00104,87,2024-04-30,2024-06-15,Pending
PO001308,SUP018,SKU00159,238,2023-12-03,2024-01-03,Delayed
PO001309,SUP029,PROD00187,195,2024-01-13,2024-01-31,In Transit
PO001310,SUP008,ITM00096,359,2024-06-30,2024-07-24,In Transit
PO001311,SUP023,SKU00067,215,2024-12-23,02/11/2025,In Transit
PO001312,SUP020,ITM00058,480,2025-03-27,2025-04-14,Delayed
PO001313,SUP019,SKU00069,137,2024-08-16,2024-08-24,Delivered
PO001314,SUP020,PRO00133,104,2024-11-20,2024-12-21,Pending
PO001315,SUP030,PRO00060,469,2024-11-24,2024-12-25,In Transit
PO001316,SUP025,PROD00117,69,2024-11-12,2024-12-06,Pending
PO001317,SUP018,ITM00070,133,2023-02-11,2023-02-18,Cancelled
PO001318,SUP016,PRO00076,175,2024-12-29,2025-01-10,Delayed
PO001319,SUP028,PROD00016,449,2024-05-18,2024-06-24,Pending
PO001320,SUP027,PROD00136,460,2024-09-15,10/18/2024,Delivered
PO001321,SUP001,ITM00172,164,2025-01-06,2025-01-15, Cancelled
PO001322,SUP024,ITM00011,91,2024-03-18,2024-03-29,Delayed
PO001323,SUP005,PRO00109,96,2023-11-14,2023-12-02,Delivered
PO001324,SUP023,PROD00016,436,2025-03-09,2025-04-25,Pending
PO001325,SUP015,ITM00099,531,2025-09-20,2025-10-12,Pending
PO001326,SUP028,PRO00109,136,,2025-08-09,In Transit
PO001327,SUP023,ITM00111,95,,2024-02-19,Cancelled
PO001328,SUP001,PRO00053,165,2025-09-20,2025-09-29,Delivered
PO001329,SUP021,PRO00042,477,2023-11-27,2023-12-19,In Transit
PO001330,SUP012,SKU00186,317,2023-07-14,2023-07-28,Delivered
PO001331,SUP030,PRO00017,343,2024-08-17,2024-09-20,Delivered
PO001332,SUP030,PROD00107,152,2023-03-02,2023-03-07,Delivered
PO001333,SUP004,ITM00158,331,2024-08-26,2024-09-02,Delivered
PO001334,SUP005,PRO00066,292,07/21/2025,2025-08-06,Pending
PO001335,SUP028,SKU00188,255,2024-08-07,09/14/2024,Pending
PO001336,SUP011,ITM00001,387,,2024-07-02,Delayed
PO001337,SUP023,ITM00065,267,2023-07-04,2023-07-18,Pending
PO001338,SUP005,PRO00195,181,2024-01-10,2024-02-20,Delayed
PO001339,SUP003,PROD00024,498,2025-02-03,2025-02-28,Delivered
PO001340,SUP023,PROD00056,183,2023-12-19,2023-12-31,In Transit
PO001341,SUP010,PRO00148,402,2025-01-20,2025-02-14,Delivered
PO001342,SUP017,PROD00178,245,2023-02-22,2023-04-12,Cancelled
PO001343,SUP001,SKU00196,226,2025-04-10,2025-05-11,Cancelled
PO001344,SUP016,PROD00056,135,01/16/2024,2024-02-18,Cancelled
PO001345,SUP006,PROD00018,198,2023-02-25,2023-03-10,Cancelled
PO001346,SUP024,SKU00179,417,2023-09-15,2023-10-24,Delivered
PO001347,SUP023,SKU00103,180,2023-08-22,2023-09-13,
PO001348,SUP016,PROD00182,339,2023-11-16,2023-11-21,In Transit
PO001349,SUP021,PROD00048,,2023-02-10,2023-03-04,Delivered 
PO001350,SUP001,PROD00008,528,2025-07-27,2025-09-10,Delivered
PO001351,SUP011,ITM00139,219,2023-03-12,2023-04-06,Delivered
PO001352,SUP017,PROD00008,402,2025-05-09,2025-06-13,Delivered
PO001353,SUP011,PRO00038,68,2024-03-16,2024-03-28,Delivered
PO001354,SUP030,SKU00170,119,2023-02-15,2023-03-04,Pending
PO001355,SUP001,PROD00174,541,2025-08-30,2025-10-09,Cancelled
PO001356,SUP019,SKU00169,68,2024-08-24,2024-10-02,In Transit
PO001357,SUP028,ITM00021,540,2024-05-14,2024-05-31,Delayed
PO001358,SUP013,PROD00107,453,2023-12-09,2024-01-21,Delivered
PO001359,SUP026,PRO00022,338,2024-08-02,2024-08-10, In Transit
PO001360,SUP014,SKU00194,125,2024-08-25,2024-09-24,In Transit 
PO001361,SUP016,ITM00015,549,2023-03-21,2023-03-26,Delivered
PO001362,SUP017,PRO00180,524,2023-08-28,2023-09-20,In Transit
PO001363,SUP002,ITM00058,220,2025-06-07,2025-07-26,Pending
PO001364,SUP006,PROD00178,489,2023-02-05,2023-02-14,In Transit
PO001365,SUP023,SKU00122,376,2023-02-26,2023-04-07,Delivered
PO001366,SUP023,PROD00165,428,,2024-07-24,Delayed
PO001367,SUP015,ITM00063,414,2025-03-11,2025-03-26,In Transit
PO001368,SUP010,PRO00157,242,2024-12-18,2025-01-09,In Transit
PO001369,SUP026,PRO00078,142,2025-04-21,2025-05-05,Pending
PO001370,SUP017,PRO00162,472,2025-05-13,2025-05-29,In Transit
PO001371,SUP017,SKU00082,273,2023-03-31,2023-04-09,Pending
PO001372,SUP012,PROD00153,322,2023-11-28,2023-12-18,Cancelled
PO001373,SUP030,ITM00036,497,2025-02-14,2025-03-04,Pending
PO001374,SUP017,SKU00143,66,2023-01-07,2023-01-18,In Transit
PO001375,SUP017,SKU00098,276,2024-01-10,2024-02-17,
PO001376,SUP009,SKU00086,395,2023-08-21,2023-09-25,Pending
PO001377,SUP025,PRO00068,101,02/04/2024,2024-03-03,Delayed
PO001378,SUP007,PROD00117,243,2024-01-23,2024-02-28,In Transit
PO001379,SUP023,PROD00132,99,2024-07-28,2024-08-27,Cancelled
PO001380,SUP007,SKU00035,470,2024-03-25,2024-05-04,Cancelled
PO001381,SUP022,PRO00161,320,2023-12-18,2024-02-01,Cancelled
PO001382,SUP015,PRO00076,425,2023-12-05,2023-12-28,Pending
PO001383,SUP010,ITM00043,545,2024-05-08,2024-05-18,Cancelled
PO001384,SUP017,SKU00141,324,2023-06-18,2023-07-11,Delayed
PO001385,SUP022,PROD00192,126,2024-04-22,2024-05-17,Pending
PO001386,SUP029,PROD00107,236,2023-06-09,2023-07-17,Pending
PO001387,SUP011,PRO00133,207,2024-12-01,2024-12-06,In Transit
PO001388,SUP002,PRO00156,448,2025-05-25,2025-07-04,Pending
PO001389,SUP005,PROD00102,188,2025-04-04,2025-05-13,Cancelled
PO001390,SUP018,PROD00165,482,2023-07-31,2023-08-14,Delivered
PO001391,SUP027,PROD00080,62,2024-08-07,2024-08-15,Pending
PO001392,SUP021,SKU00196,311,2024-11-02,2024-11-24,
PO001393,SUP026,PRO00148,399,2024-12-12,2025-01-31,Delivered
PO001394,SUP020,SKU00082,464,2025-01-01,02/10/2025,Cancelled
PO001395,SUP013,SKU00067,353,2024-12-19,2024-12-26,Pending
PO001396,SUP021,PRO00032,61,2023-05-16,2023-07-03,Pending 
PO001397,SUP012,ITM00071,518,2023-08-09,2023-08-22,Pending
PO001398,SUP022,SKU00020,505,2023-06-05,2023-06-28,Delivered
PO001399,SUP019,ITM00036,113,2024-08-24,2024-10-04,Pending
PO001400,SUP030,SKU00190,226,2023-03-29,04/21/2023,In Transit
PO001401,SUP023,ITM00077,429,2025-09-29,2025-11-07,Pending
PO001402,SUP003,SKU00138,468,2023-11-05,2023-12-09,Delivered
PO001403,SUP019,PRO00003,201,2023-11-01,2023-12-20,Pending
PO001404,SUP025,ITM00099,166,2024-06-25,08/01/2024,
PO001405,SUP014,PRO00074,118,2024-04-20,05/22/2024,Delayed
PO001406,SUP008,PRO00078,354,2024-06-15,2024-07-23,Delivered
PO001407,SUP008,PRO00068,465,2024-08-29,2024-10-01,Delayed
PO001408,SUP011,SKU00197,395,2023-05-13,2023-06-27,In Transit
PO001409,SUP001,ITM00077,128,2023-10-03,2023-10-26,Cancelled
PO001410,SUP024,SKU00186,415,2023-08-19,2023-09-08,In Transit
PO001411,SUP007,SKU00190,410,2024-03-26,2024-05-02,Cancelled
PO001412,SUP003,SKU00188,352,2024-06-04,2024-06-27,Cancelled
PO001413,SUP007,PRO00042,295,2023-01-25,2023-03-02,Delivered
PO001414,SUP022,ITM00036,135,2023-12-19,2024-01-20,Cancelled
PO001415,SUP017,ITM00036,320,2025-09-01,2025-09-29,In Transit
PO001416,SUP022,PROD00073,416,2024-01-26,2024-02-13,Delayed
PO001417,SUP007,PROD00016,76,18-10-2024,2024-11-07, Delivered
PO001418,SUP005,SKU00026,333,2023-06-18,2023-07-26,Cancelled
PO001419,SUP022,PROD00125,375,2023-11-09,2023-11-18,Pending
PO001420,SUP013,PROD00084,85,2025-07-24,2025-08-08,Pending
PO001421,SUP007,PROD00192,307,2025-02-10,2025-03-13,Delayed
PO001422,SUP013,ITM00015,161,2025-05-12,2025-06-04,In Transit
PO001423,SUP014,PRO00076,413,2023-09-03,2023-09-22,Cancelled
PO001424,SUP015,ITM00110,538,2024-04-12,2024-05-29,
PO001425,SUP027,PRO00195,482,2023-10-25,06-12-2023,In Transit
PO001426,SUP006,ITM00099,404,2024-03-15,2024-04-01,Pending
PO001427,SUP008,PROD00106,381,2025-08-26,2025-09-01,In Transit
PO001428,SUP016,SKU00026,95,29-03-2023,2023-04-08,Pending
PO001429,SUP027,PRO00052,99,09/19/2023,2023-10-22,Pending
PO001430,SUP029,ITM00021,322,2024-07-13,2024-08-28,Delivered
PO001431,SUP003,SKU00067,399,27-07-2024,2024-08-12,Delivered
PO001432,SUP017,ITM00011,220,2024-08-07,2024-09-20,In Transit
PO001433,SUP013,PRO00047,357,2023-09-27,2023-11-08,Cancelled
PO001434,SUP012,PRO00022,342,2023-04-25,2023-05-31,Delivered
PO001435,SUP001,PRO00038,,2024-11-06,2024-11-17,Delayed
PO001436,SUP020,SKU00069,539,2025-03-26,2025-04-08,Cancelled
PO001437,SUP011,ITM00096,441,2025-05-23,2025-06-15,In Transit
PO001438,SUP018,PROD00048,104,2023-12-07,2024-01-11,Delivered
PO001439,SUP022,ITM00105,365,2025-06-17,2025-07-08,Cancelled
PO001440,SUP018,PRO00029,549,2024-10-24,2024-11-05,Delayed
PO001441,SUP003,ITM00043,220,2025-04-05,2025-05-13,In Transit
PO001442,SUP011,SKU00141,362,2024-07-27,2024-08-11,Delayed
PO001443,SUP001,SKU00031,168,2025-07-26,2025-08-16, Delayed
PO001444,SUP019,ITM00105,263,2024-05-13,2024-06-02,In Transit
PO001445,SUP001,SKU00020,176,2024-03-22,2024-04-29,Cancelled
PO001446,SUP012,PRO00029,541,2024-09-06,2024-09-18,Delivered
PO001447,SUP024,PRO00163,381,2023-07-13,2023-08-23,Cancelled
PO001448,SUP001,SKU00089,340,2024-07-27,2024-09-07,Cancelled
PO001449,SUP017,ITM00023,95,2023-04-17,2023-05-12,Cancelled
PO001450,SUP026,SKU00143,112,2025-08-09,2025-08-23,Pending
PO001451,SUP023,PROD00132,165,2023-12-01,2024-01-09,Cancelled
PO001452,SUP030,PRO00085,488,2024-11-22,2024-12-12,
PO001453,SUP022,PROD00178,536,2023-03-15,2023-03-28,Pending
PO001454,SUP011,PRO00076,255,2025-09-26,2025-10-25,Cancelled
PO001455,SUP006,PROD00080,162,2025-03-23,2025-04-13,Delivered
PO001456,SUP022,SKU00197,272,2023-06-20,2023-07-26,Delivered
PO001457,SUP009,PROD00129,52,2025-01-28,2025-03-12,In Transit
PO001458,SUP018,SKU00194,362,05/02/2025,2025-05-12,Cancelled
PO001459,SUP012,SKU00188,437,2023-09-05,2023-10-13,Delayed
PO001460,SUP004,PROD00090,176,2025-06-20,2025-06-30,Pending
PO001461,SUP017,SKU00140,281,2024-03-05,2024-04-12,Pending
PO001462,SUP002,SKU00194,142,2025-08-19,2025-09-11,In Transit
PO001463,SUP019,SKU00169,495,2024-10-19,2024-10-24,Delayed
PO001464,SUP003,ITM00176,362,2025-09-13,2025-10-09,Pending
PO001465,SUP003,ITM00176,204,2023-11-14,2023-11-26,Pending
PO001466,SUP015,PRO00074,107,2023-01-08,2023-02-09,In Transit
PO001467,SUP013,SKU00124,518,11-04-2024,2024-05-13,Delayed
PO001468,SUP002,PRO00005,314,2023-09-29,2023-10-11,Delivered
PO001469,SUP015,PRO00010,398,2024-05-05,2024-06-21,In Transit
PO001470,SUP003,ITM00110,454,2023-09-06,2023-10-15,In Transit
PO001471,SUP013,PROD00149,134,2024-03-20,2024-04-19,Delayed
PO001472,SUP002,PRO00162,533,2024-08-26,2024-09-19,Pending
PO001473,SUP006,ITM00127,,2023-06-24,2023-08-10,In Transit
PO001474,SUP029,PRO00081,461,2025-07-27,2025-09-13,Delivered
PO001475,SUP018,PRO00092,54,2024-10-25,2024-12-06,Delivered
PO001476,SUP019,SKU00061,381,2024-12-14,2025-01-28,Delivered
PO001477,SUP005,PRO00053,76,2023-12-03,2024-01-07,Cancelled
PO001478,SUP030,PROD00171,79,09/20/2023,2023-10-02,Delayed
PO001479,SUP024,ITM00070,437,2023-02-21,2023-03-30,Delivered
PO001480,SUP004,SKU00141,505,07-08-2023,2023-08-19,In Transit
PO001481,SUP013,PROD00117,404,2025-02-06,2025-03-05,Pending
PO001482,SUP014,PRO00155,318,2024-04-06,2024-04-20,In Transit
PO001483,SUP027,SKU00143,280,2025-06-12,2025-07-31,Pending
PO001484,SUP005,SKU00086,144,2024-09-12,2024-09-25,Delivered
PO001485,SUP025,PRO00087,179,2024-02-11,2024-03-05, Delivered 
PO001486,SUP005,SKU00041,232,2023-04-04,2023-05-14,Delivered
PO001487,SUP025,SKU00002,162,2023-07-12,2023-08-05,Delayed
PO001488,SUP029,ITM00058,68,2023-07-16,2023-08-26,Cancelled
PO001489,SUP003,PROD00121,489,2025-05-07,2025-06-15,Cancelled
PO001490,SUP010,PROD00008,369,2023-03-02,2023-03-31,Pending
PO001491,SUP026,PROD00102,181,2023-07-20,2023-08-11,Pending
PO001492,SUP030,SKU00057,185,2023-03-01,2023-04-06,Pending
PO001493,SUP023,ITM00096,75,2024-04-20,2024-05-11,Pending
PO001494,SUP022,PRO00012,170,07/25/2025,2025-09-13,Cancelled
PO001495,SUP021,PRO00060,201,2024-09-15,2024-11-03,Pending
PO001496,SUP013,PRO00137,472,2023-12-29,2024-01-06,Delivered
PO001497,SUP019,PROD00102,488,2025-05-27,2025-06-22,In Transit
PO001498,SUP015,ITM00043,172,2025-04-19,2025-05-01,Delayed
PO001499,SUP005,PROD00006,353,2024-02-05,2024-02-23,Cancelled
PO001500,SUP028,PROD00160,287,2025-05-12,2025-05-19,Cancelled
