order_id,customer_id,sku,qty,order_date,status
ORD001439,CUST00343,ITM00058,9,2025-08-02,Processing
ORD001440,CUST00485,PRO00068,57,2024-02-14,Pending
ORD001441,,ITM00099,63,2025-09-21,Processing
ORD001442,CUST00491,PROD00107,100,2025-03-09,Cancelled
ORD001443,CUST00128,SKU00098,3,2023-11-02,Pending
ORD001444,CUST00316,PROD00084,100,2025-03-17,
ORD001445,CUST00216,PRO00155,32,2025-02-11,Completed
ORD001446,CUST00026,PRO00137,98,2025-03-06,Pending
ORD001447,CUST00181,PRO00012,53,2023-10-12,Cancelled
ORD001448,,PRO00030,44,2024-04-09,Completed
ORD001449,CUST00040,PRO00013,98,2024-02-26,Completed
ORD001450,CUST00385,SKU00031,90,,Pending
ORD001451,CUST00024,ITM00036,40,2024-01-23,Pending
ORD001452,CUST00414,ITM00105,93,2024-11-02,Shipped
ORD001453,CUST00087,ITM00166,44,2025-03-15,Shipped
ORD001454,CUST00477,SKU00088,8,2023-05-17,
ORD001455,CUST00014,PROD00006,38,2025-01-09, Pending
ORD001456,CUST00254,PROD00106,62,2023-12-16,Completed
ORD001457,CUST00162,SKU00140,12,2025-08-12,Processing
ORD001458,CUST00392,ITM00127,,2025-07-15,Cancelled
ORD001459,CUST00021,SKU00154,-4,2023-03-30,Shipped
ORD001460,CUST00159,SKU00188,94,2025-03-14,Shipped
ORD001461,CUST00499,PRO00012,85,2023-04-16,Shipped
ORD001462,CUST99999,SKU00067,43,2025-03-09,Processing
ORD001463,CUST00153,ITM00033,69,2024-08-16,Processing
ORD001464,CUST00228,PROD00090,51,2023-05-25,Shipped
ORD001465,CUST99999,PRO00092,60,2025-03-15,Completed
ORD001466,CUST00470,SKU00031,70,2023-02-05,Completed
ORD001467,CUST00150,PRO00150,8,2025-06-03,Cancelled
ORD001468,CUST00086,PRO00155,89,2024-06-02,Completed
ORD001469,CUST00280,PRO00039,35,2024-10-14,Processing 
ORD001470,CUST00255,PRO00195,23,2025-04-27,Pending
ORD001471,CUST00411,SKU00009,36,2024-07-16,Cancelled
ORD001472,CUST00449,PRO00053,4,2025-03-17,Completed
ORD001473,CUST00487,ITM00063,-56,2023-11-26,
ORD001474,CUST00454,SKU00194,74,2023-06-20,Pending
ORD001475,CUST00454,PROD00185,68,2025-06-22,Processing
ORD001476,CUST00300,PROD00059,76,2023-03-25,Completed
ORD001477,CUST00434,PROD00185,89,2024-08-05,Completed
ORD001478,CUST00212,ITM00158,30,2023-10-12,Processing
ORD001479,CUST00389,PROD00107,64,2025-07-14,INVALID
ORD001480,CUST00128,PRO00074,10,2023-09-16,Cancelled
ORD001481,CUST00341,ITM00135,7,2023-01-29,Cancelled
ORD001482,CUST00307,PRO00095,96,2023-05-06,
ORD001483,CUST00147,SKU00041,69,2024-12-26, Pending 
ORD001484,CUST00436,SKU00188,62,2023-05-15,Processing
ORD001485,CUST00390,PROD00062,82,2023-03-09,Shipped
ORD001486,CUST00241,PRO00081,25,2025-09-02,Pending
ORD001487,CUST00471,PRO00148,47,2023-01-12,Completed
ORD001488,CUST00485,ITM00113,17,2023-08-21,Cancelled
ORD001489,CUST00424,SKU00124,75,2023-12-28,Processing
ORD001490,CUST00468,SKU00120,1,2025-02-26,Cancelled
ORD001491,CUST00007,PRO00014,22,2023-10-16,Completed
ORD001492,CUST00052,PROD00062,36,2023-10-04,Cancelled
ORD001493,CUST00307,PROD00048,41,2023-06-08,Cancelled
ORD001494,CUST00444,ITM00096,63,2025-05-15,Processing
ORD001495,CUST00037,PRO00030,85,2024-02-04,Completed
ORD001496,CUST00255,PRO00037,34,2024-02-12,Processing
ORD001497,CUST00117,SKU00094,75,2023-05-30,
ORD001498,CUST00049,PROD00048,57,2024-01-10,Pending
ORD001499,CUST00069,PRO00029,34,2024-01-14, Cancelled 
ORD001500,CUST00012,PRO00027,3,2025-03-26,Completed
ORD001501,CUST00081,PRO00014,19,2024-05-01,Completed
ORD001502,CUST00206,SKU00041,24,2025-03-27,Cancelled
ORD001503,CUST00419,SKU00130,21,2023-02-02,Pending
ORD001504,CUST00018,ITM00096,44,2024-01-14,Completed
ORD001505,CUST00491,PRO00180,53,2023-02-01,Processing
ORD001506,CUST00003,PRO00064,35,2025-02-04,Processing
ORD001507,CUST00350,ITM00189,67,23-03-2023,Shipped
ORD001508,CUST00101,PROD00184,58,2025-03-17,Completed
ORD001509,CUST00252,SKU00138,94,2025-01-29,Processing
ORD001510,CUST00046,PROD00073,6,2023-07-16, Shipped
ORD001511,CUST00150,ITM00200,76,2024-01-31,Processing
ORD001512,CUST00334,SKU00140,35,2023-08-08,Completed
ORD001513,CUST00440,PROD00008,72,2023-04-10,Completed
ORD001514,CUST00298,PROD00056,45,2023-06-22,Pending
ORD001515,CUST00016,PRO00144,47,2024-12-20,Processing
ORD001516,,PRO00183,18,2024-07-11,Completed
ORD001517,CUST00364,SKU00035,13,2024-10-29,Processing
ORD001518,CUST00087,ITM00176,22,2024-12-02,Processing
ORD001519,CUST00491,PROD00075,86,2023-01-09,Cancelled
ORD001520,CUST00150,PRO00066,31,2023-04-13,Pending
ORD001521,CUST00084,PROD00199,20,2025-01-03,Cancelled
ORD001522,CUST00037,PROD00106,85,2023-11-04,Pending
ORD001523,CUST00087,ITM00040,51,2023-08-01,Completed
ORD001524,CUST00104,PROD00090,79,2023-10-29,Processing
ORD001525,CUST00030,ITM00111,32,2023-06-30,Processing
ORD001526,CUST99999,PROD00187,,2025-02-28,Processing
ORD001527,CUST00034,SKU00094,54,2024-12-17,Shipped
ORD001528,CUST00398,ITM00033,86,2025-02-22,Cancelled
ORD001529,CUST00152,SKU00041,1,2025-04-11,Pending
ORD001530,CUST00071,PRO00047,97,,Pending
ORD001531,CUST00138,PROD00024,65,2023-05-26,Cancelled
ORD001532,CUST00045,PROD00051,85,2024-06-07,Cancelled
ORD001533,CUST00339,ITM00105,58,2023-09-16,Cancelled
ORD001534,CUST00088,PRO00100,32,2024-04-30,Shipped
ORD001535,CUST00009,ITM00126,61,2025-03-05,Cancelled
ORD001536,CUST00082,ITM00034,98,2025-05-21,
ORD001537,CUST00269,PROD00004,60,2025-06-09,Processing
ORD001538,CUST00077,PRO00104,-83,2023-06-27,Cancelled
ORD001539,CUST00122,SKU00054,65,2025-02-05,Shipped
ORD001540,CUST00020,SKU00031,35,2023-01-08,Shipped
ORD001541,CUST00486,PRO00157,37,2025-09-13,Processing
ORD001542,CUST00453,PROD00160,18,2024-10-19,Completed
ORD001543,CUST00260,ITM00065,10,2024-09-25,Shipped
ORD001544,CUST00093,PROD00049,45,2023-12-26,Cancelled
ORD001545,CUST00236,ITM00091,65,2025-05-10,Cancelled
ORD001546,CUST00232,ITM00166,-2,2023-09-29,Shipped
ORD001547,CUST00465,SKU00067,3,,Shipped
ORD001548,CUST00493,ITM00071,29,2023-03-19,Processing
ORD001549,CUST00173,PROD00174,59,2024-07-20,Shipped
ORD001550,CUST00276,PRO00076,30,2025-06-16,Completed
ORD001551,CUST00107,PROD00167,49,2024-07-09,Pending
ORD001552,CUST00077,PROD00018,40,2025-08-14,Completed
ORD001553,CUST00237,PRO00013,20,2025-02-01,Pending
ORD001554,CUST00198,ITM00033,37,2023-11-26,
ORD001555,CUST00252,PRO00052,28,2025-09-10,Shipped
ORD001556,CUST00149,ITM00071,,2023-08-02,Shipped
ORD001557,CUST00075,PRO00064,35,2025-09-19,Completed
ORD001558,CUST00192,PRO00162,23,2025-09-13,Processing
ORD001559,CUST99999,PROD00008,69,2025-03-01,Processing
ORD001560,,PRO00039,94,2024-06-25,Pending
ORD001561,CUST00405,SKU00046,22,05/27/2025,Processing
ORD001562,CUST00138,ITM00065,71,2023-11-11,Shipped
ORD001563,CUST00049,SKU00041,45,2024-04-16,Pending
ORD001564,CUST00246,SKU00118,49,2025-04-22,Pending
ORD001565,CUST00189,PROD00145,8,2025-01-29,Pending
ORD001566,CUST00259,PROD00147,28,2023-02-05,Completed
ORD001567,CUST00296,SKU00098,5,2024-05-26,Cancelled
ORD001568,CUST00194,PROD00136,32,2023-06-25, Cancelled 
ORD001569,CUST00497,PROD00049,53,2024-07-20,Shipped
ORD001570,CUST00437,PRO00028,39,2024-02-25,Processing
ORD001571,CUST99999,ITM00001,62,2024-09-25,Cancelled
ORD001572,CUST00077,PRO00085,22,2024-08-22,Completed
ORD001573,CUST00062,PROD00018,65,2023-02-25,Pending
ORD001574,CUST00298,SKU00098,16,2024-06-28,Completed
ORD001575,CUST00439,PRO00019,29,2024-09-03,Processing
ORD001576,CUST00168,ITM00011,,2024-11-13,Shipped
ORD001577,CUST00494,ITM00200,18,2023-02-27,Completed
ORD001578,CUST00152,SKU00197,15,2024-07-07,Pending
ORD001579,CUST00125,SKU00082,45,2025-03-31,Cancelled
ORD001580,CUST00353,ITM00128,88,2025-05-24,Processing
ORD001581,CUST00360,ITM00175,11,2023-09-26,Pending
ORD001582,CUST00202,PRO00010,77,2024-06-05,Completed
ORD001583,CUST00434,PROD00117,6,2025-08-26,Pending
ORD001584,CUST00414,PROD00004,1,2024-10-11,Pending
ORD001585,CUST00018,SKU00093,47,2024-04-16,Completed
ORD001586,CUST00078,PRO00010,67,2025-02-10,Pending
ORD001587,CUST00029,PRO00085,93,2024-03-10,Cancelled
ORD001588,CUST00428,SKU00035,52,2023-01-13,Shipped
ORD001589,CUST00052,PRO00104,16,2025-09-04,Cancelled
ORD001590,CUST00248,ITM00113,98,2024-05-16,Processing
ORD001591,CUST00098,PROD00006,10,2025-07-14,Completed
ORD001592,CUST00031,SKU00083,89,2024-02-02,Completed
ORD001593,CUST00308,PRO00162,2,2023-08-24,Pending
ORD001594,CUST00368,ITM00015,69,2024-09-07,Pending
ORD001595,CUST00199,SKU00152,47,2025-04-12,Cancelled
ORD001596,CUST00060,PRO00156,83,2025-06-26,Cancelled
ORD001597,CUST00467,PRO00104,82,2024-06-04,Pending
ORD001598,CUST00058,PROD00191,45,2025-01-24,Processing
ORD001599,CUST00480,SKU00122,17,2024-08-08,Shipped
ORD001600,CUST00394,SKU00142,61,2023-02-09,Processing
ORD001601,CUST00456,PROD00145,14,2024-09-17,Shipped
ORD001602,CUST00170,PROD00153,56,2025-01-25,Pending
ORD001603,CUST00418,PRO00039,33,2023-06-21,
ORD001604,CUST00416,PROD00199,96,,Shipped
ORD001605,CUST00047,SKU00041,89,,Processing
ORD001606,CUST00453,SKU00072,94,,Pending
ORD001607,CUST00172,PRO00074,98,2023-03-03,Cancelled
ORD001608,CUST00192,PRO00131,77,2023-01-10, Completed 
ORD001609,CUST00320,SKU00140,67,19-08-2025,Cancelled
ORD001610,CUST00251,PROD00123,37,2023-08-14,Pending
ORD001611,CUST00441,PROD00199,86,2024-07-13,Processing
ORD001612,CUST99999,PRO00007,77,2024-01-20,Pending
ORD001613,CUST00151,PROD00164,8,2024-06-25,Processing
ORD001614,CUST00110,PRO00007,84,2023-03-08,Cancelled
ORD001615,CUST00103,PRO00156,53,2024-12-02,Shipped
ORD001616,CUST00253,PRO00092,78,2023-06-03,Completed
ORD001617,CUST00243,PRO00137,7,2025-06-30,Pending
ORD001618,CUST00317,PRO00078,31,2023-07-01,INVALID
ORD001619,CUST00274,SKU00188,47,2024-08-03,Cancelled
ORD001620,CUST00004,PROD00136,11,2023-02-21,Completed
ORD001621,CUST00146,SKU00086,,2025-08-15,Completed
ORD001622,CUST00467,SKU00086,21,2024-06-30,INVALID
ORD001623,CUST00438,ITM00099,97,2023-06-20,Cancelled
ORD001624,CUST00065,PROD00191,42,2023-02-22,Cancelled
ORD001625,CUST00430,ITM00011,50,07/09/2024,Processing
ORD001626,CUST00475,ITM00200,48,2024-08-11,Pending
ORD001627,CUST00490,PRO00039,81,2023-11-19,Completed
ORD001628,CUST00307,PROD00171,42,2024-12-16,Shipped
ORD001629,CUST00377,PROD00117,23,2024-05-18,Completed
ORD001630,CUST00327,PRO00162,95,2023-08-16,Completed
ORD001631,CUST00338,PROD00184,49,2025-07-05,Pending
ORD001632,CUST00175,ITM00043,56,2023-09-23,Pending
ORD001633,CUST00123,ITM00077,49,2024-09-28,Processing 
ORD001634,CUST00359,SKU00169,46,2023-02-13,Pending
ORD001635,CUST00007,PROD00117,99,2023-01-13,Shipped
ORD001636,CUST00463,PRO00146,22,2023-08-04,Shipped
ORD001637,CUST00454,PROD00199,78,2023-02-02,Cancelled
ORD001638,CUST00474,PROD00073,56,2024-09-16,Cancelled
ORD001639,CUST00152,PRO00137,2,2024-08-20,Completed
ORD001640,CUST00274,PROD00018,44,2023-11-14,Processing
ORD001641,CUST00237,SKU00122,24,2024-03-17,Shipped
ORD001642,CUST00108,PROD00147,14,2025-02-02,Pending
ORD001643,CUST00172,ITM00135,40,2023-06-24,Shipped
ORD001644,CUST00377,SKU00069,67,2025-08-25,Completed
ORD001645,CUST00102,PRO00068,6,03/12/2024,Pending
ORD001646,CUST00173,PROD00016,6,2025-07-02,Shipped
ORD001647,CUST00282,ITM00200,8,2024-03-10,Processing
ORD001648,CUST00171,PRO00017,58,2023-05-10,
ORD001649,CUST00267,PRO00047,94,02/09/2025,Processing
ORD001650,CUST00014,PRO00030,87,2024-07-25,Shipped
ORD001651,CUST00042,SKU00154,55,2024-08-25,Completed
ORD001652,CUST00291,PROD00084,64,2023-11-06,Shipped
ORD001653,CUST00389,PRO00151,41,2023-06-30,Pending
ORD001654,CUST00117,PROD00004,80,2025-04-14,Shipped
ORD001655,CUST00075,PROD00171,93,2024-08-12,Cancelled
ORD001656,CUST00353,PROD00147,12,2024-08-17,Shipped
ORD001657,CUST00435,PROD00174,90,2023-08-11,Pending
ORD001658,CUST00174,PROD00136,49,2024-05-06,Cancelled
ORD001659,CUST00472,PRO00012,92,2024-02-23,Pending
ORD001660,CUST00370,SKU00154,8,2023-09-15,Pending
ORD001661,CUST00327,ITM00128,3,2023-01-15,Processing 
ORD001662,CUST00494,PRO00161,34,2025-01-01,INVALID
ORD001663,CUST00137,PRO00133,80,, Shipped
ORD001664,CUST00476,PRO00193,78,2024-01-16,Pending
ORD001665,CUST00038,ITM00172,73,2023-07-04,Shipped
ORD001666,CUST00002,PROD00182,3,2024-12-11,Shipped
ORD001667,CUST00019,PROD00123,85,2023-12-10,Cancelled
ORD001668,CUST00365,SKU00152,29,2023-06-18,Completed
ORD001669,CUST00156,SKU00067,35,2024-03-20,Shipped
ORD001670,CUST99999,PRO00144,60,2024-07-08,Processing
ORD001671,CUST00035,PRO00100,28,2025-09-18,INVALID
ORD001672,CUST00070,PROD00123,43,2023-11-12,Cancelled
ORD001673,CUST00359,PRO00092,90,2024-10-19,Pending
ORD001674,CUST00462,PROD00174,75,2025-03-18,Completed
ORD001675,CUST00396,PRO00156,60,2024-08-02,Completed
ORD001676,CUST00408,SKU00159,39,2025-03-30,Completed
ORD001677,CUST00120,SKU00152,26,2025-05-31,Shipped
ORD001678,CUST00341,SKU00124,79,2024-01-31,Cancelled
ORD001679,CUST00239,PRO00007,46,2024-03-17,Pending
ORD001680,CUST00462,PRO00064,93,2025-03-31,
ORD001681,CUST00265,ITM00172,41,2024-06-07,Cancelled
ORD001682,CUST00098,PRO00151,48,2024-08-20,Pending
ORD001683,CUST00246,SKU00069,45,2023-02-26,Cancelled
ORD001684,CUST00200,PRO00047,42,2023-11-08,Completed
ORD001685,CUST00202,PROD00184,99,2023-03-11,Completed
ORD001686,CUST00286,PRO00038,13,2023-12-23,Shipped
ORD001687,CUST00132,PROD00059,3,2025-07-12,Pending
ORD001688,CUST00120,PROD00121,79,2025-02-13,Shipped
ORD001689,CUST00478,PRO00131,79,2024-01-06,Completed 
ORD001690,CUST00328,PROD00106,88,25-09-2023,Cancelled
ORD001691,CUST00259,PROD00062,60,2023-06-20,Cancelled
ORD001692,CUST00118,SKU00190,37,2023-10-09,Completed
ORD001693,CUST00272,PRO00085,68,2024-05-11,Cancelled
ORD001694,CUST00463,PROD00084,75,2023-02-15,Shipped
ORD001695,CUST00138,PROD00164,64,2025-04-05,Completed
ORD001696,CUST00297,PRO00104,86,,Shipped
ORD001697,CUST00261,PRO00162,67,2023-11-21,Cancelled
ORD001698,CUST00209,PRO00017,27,2024-09-15,Shipped
ORD001699,CUST00171,PRO00003,87,2025-07-24,Shipped
ORD001700,CUST00481,ITM00134,47,,Pending
ORD001701,CUST00410,PROD00008,34,2024-01-31,Processing
ORD001702,CUST00459,PRO00060,70,2025-05-20,Shipped
ORD001703,CUST00467,PRO00013,94,2024-02-12,Completed
ORD001704,CUST99999,PRO00144,29,2023-12-05,Processing
ORD001705,CUST00425,PRO00012,63,2025-08-22,Shipped
ORD001706,CUST00397,PRO00007,39,2023-11-27,Shipped
ORD001707,,PROD00080,37,2025-09-11,Processing
ORD001708,CUST00242,PRO00038,72,2025-08-23,Processing
ORD001709,CUST00012,SKU00026,62,2023-11-14,Processing
ORD001710,,SKU00120,87,2024-02-23,Cancelled
ORD001711,CUST00409,ITM00058,100,2025-07-21,Pending
ORD001712,CUST00047,PRO00010,75,2024-08-18,Processing
ORD001713,CUST00258,SKU00170,36,2023-05-07,Completed
ORD001714,CUST00065,PRO00038,4,2023-02-27,Completed
ORD001715,CUST00094,PRO00017,48,2024-09-06,Shipped
ORD001716,CUST00425,PRO00003,89,2025-05-20,Cancelled
ORD001717,CUST00213,SKU00035,6,2023-11-12,Shipped
ORD001718,CUST00399,SKU00124,71,2023-05-22,Cancelled
ORD001719,CUST00261,PRO00010,94,2024-01-28,Shipped
ORD001720,CUST00204,SKU00069,,2025-03-13,Shipped
ORD001721,CUST00297,ITM00166,62,2025-06-05,Shipped
ORD001722,CUST00486,ITM00091,36,2023-01-21,Pending
ORD001723,CUST00314,PROD00008,70,2023-08-17,Completed
ORD001724,CUST00087,ITM00036,-79,05-07-2023,Cancelled
ORD001725,CUST00125,ITM00040,42,2023-12-26,Cancelled
ORD001726,CUST00103,PRO00052,,2024-10-07,Completed
ORD001727,CUST00440,ITM00063,52,2023-12-10,INVALID
ORD001728,CUST00098,PROD00199,48,2024-04-15,Cancelled
ORD001729,CUST00202,PROD00051,11,2024-06-26,Processing
ORD001730,CUST00193,PROD00044,54,2025-05-10,Cancelled
ORD001731,,PROD00106,15,2023-09-29,Cancelled
ORD001732,CUST00135,ITM00071,40,2023-09-09,Cancelled
ORD001733,CUST00384,PROD00108,24,2025-09-28,Cancelled
ORD001734,CUST00050,SKU00143,12,2024-01-27,Processing
ORD001735,CUST00060,PRO00092,81,2023-03-04,Processing
ORD001736,CUST00099,ITM00033,55,2024-11-03,Shipped
ORD001737,CUST00179,PRO00092,13,2024-10-03,
ORD001738,CUST00036,PRO00027,80,2024-03-31,Cancelled
ORD001739,CUST00334,PRO00007,22,2025-03-28,Cancelled
ORD001740,CUST00283,PROD00102,96,2024-03-16,Shipped
ORD001741,CUST00166,SKU00196,62,2024-04-10,Processing
ORD001742,CUST00025,PROD00168,93,2025-07-28,Cancelled
ORD001743,CUST00479,ITM00126,55,2023-10-14,Processing
ORD001744,CUST00021,PROD00174,16,2023-06-14,Pending
ORD001745,CUST00114,SKU00142,38,2023-03-29,Processing
ORD001746,CUST00167,PRO00055,11,2024-10-22,Completed
ORD001747,CUST00234,PROD00102,96,2023-05-23,Shipped
ORD001748,CUST00459,PROD00024,51,2025-08-23,Completed
ORD001749,CUST00302,PRO00014,82,2024-04-04,Completed
ORD001750,CUST00211,ITM00112,63,2025-05-05,Shipped
ORD001751,CUST00143,SKU00197,26,2024-08-28,Shipped
ORD001752,CUST00011,ITM00036,5,2025-03-20,Pending
ORD001753,CUST00245,SKU00116,60,2025-08-20,Cancelled 
ORD001754,CUST00055,PROD00121,86,2025-08-13,Completed
ORD001755,CUST00178,ITM00176,97,2023-05-07,Processing
ORD001756,CUST00133,SKU00196,76,2025-01-16,Processing
ORD001757,CUST00118,ITM00036,73,2024-06-11,Pending
ORD001758,CUST00086,PROD00080,2,2023-03-14,Pending
ORD001759,CUST00196,SKU00138,4,2023-03-14,Shipped
ORD001760,CUST00336,PRO00019,82,2024-10-18,Completed
ORD001761,CUST00252,PRO00014,59,2023-06-16,Cancelled
ORD001762,CUST00077,PROD00044,49,2025-06-04,Processing
ORD001763,CUST00068,PROD00107,86,2023-07-05,Completed
ORD001764,CUST00334,PRO00081,81,2023-11-30,Completed
ORD001765,CUST00067,SKU00154,79,2023-02-24,Processing
ORD001766,CUST00051,ITM00023,93,2025-09-05,Cancelled
ORD001767,CUST00469,SKU00122,76,2025-03-18,Shipped
ORD001768,CUST00257,ITM00034,100,2024-11-18,Processing
ORD001769,CUST00029,PRO00007,3,2023-07-17,Pending
ORD001770,CUST00189,PROD00171,7,07/05/2023,Cancelled
ORD001771,CUST00299,SKU00154,25,2025-09-09,
ORD001772,CUST00178,PRO00022,20,2025-05-20,Pending
ORD001773,CUST00422,SKU00009,4,2023-12-03,INVALID
ORD001774,CUST00309,PRO00183,21,2024-03-04,Shipped
ORD001775,CUST00082,SKU00118,36,2025-08-16, Pending
ORD001776,CUST00375,PRO00157,7,2024-10-18,Processing
ORD001777,CUST00297,PROD00084,73,2023-02-14,Cancelled
ORD001778,CUST00333,ITM00111,,2023-06-16,Processing
ORD001779,CUST00351,ITM00110,83,2025-06-22,Pending
ORD001780,CUST99999,PROD00149,28,2025-08-01,Pending
ORD001781,CUST00033,ITM00135,53,2023-05-05,
ORD001782,CUST00069,PRO00092,59,09-08-2023,Pending
ORD001783,CUST00280,ITM00036,63,2024-07-20,Pending
ORD001784,CUST00019,PROD00184,97,2025-05-14,Shipped
ORD001785,CUST00013,PRO00013,48,2025-06-19,Cancelled
ORD001786,CUST00162,PRO00183,,2025-03-10,Shipped
ORD001787,CUST00269,PROD00136,84,2025-01-30,Completed
ORD001788,CUST00076,PRO00100,76,2025-06-25,Cancelled
ORD001789,CUST00071,ITM00175,56,2025-06-04,Cancelled
ORD001790,CUST00205,PRO00151,94,2025-02-22,Pending
ORD001791,CUST00304,PROD00171,76,10/12/2023,Cancelled
ORD001792,CUST00448,SKU00194,11,2024-02-01,Pending
ORD001793,CUST00087,PROD00145,80,2025-07-22,Completed
ORD001794,CUST00009,PROD00049,31,2024-10-11, Shipped
ORD001795,CUST00290,PROD00147,24,2023-07-20,INVALID
ORD001796,CUST00409,PRO00007,8,2024-04-13,Processing
ORD001797,CUST00245,ITM00043,88,2024-10-12,Shipped
ORD001798,CUST00213,PRO00151,14,2023-06-15,Shipped
ORD001799,CUST00015,PRO00155,77,2023-02-03,Cancelled
ORD001800,CUST00454,PRO00013,59,2023-09-15,Shipped
ORD001801,CUST00040,PROD00153,70,2025-06-12,Processing
ORD001802,CUST00445,SKU00138,29,2025-03-13,Cancelled
ORD001803,CUST00173,ITM00139,49,2024-11-03,Processing
ORD001804,CUST00424,ITM00071,11,2023-07-06,Completed
ORD001805,CUST00119,PRO00055,44,2024-02-21,Processing
ORD001806,CUST00293,PRO00180,19,2023-06-09,Completed
ORD001807,CUST00276,SKU00197,49,2024-07-07,Processing
ORD001808,CUST00320,ITM00134,3,2023-08-15,Processing
ORD001809,CUST00417,PRO00148,95,2024-01-19,Pending
ORD001810,CUST00436,ITM00050,46,2025-01-01,Cancelled
ORD001811,CUST00299,PRO00010,94,2023-11-21,Processing
ORD001812,CUST00358,PRO00074,88,2025-08-04,Completed
ORD001813,CUST00357,PROD00004,77,2024-02-05, Cancelled
ORD001814,CUST00469,ITM00025,46,24-12-2023,Cancelled
ORD001815,CUST00012,PRO00068,6,2023-05-12,Pending
ORD001816,CUST00295,PRO00053,77,2023-06-03,Processing
ORD001817,CUST00269,SKU00054,17,2025-02-26,Pending
ORD001818,CUST00467,PRO00198,20,2023-12-12,Cancelled
ORD001819,CUST00483,SKU00002,38,2024-04-22,Pending
ORD001820,CUST00273,PRO00183,15,2024-11-23,Processing
ORD001821,CUST00243,SKU00103,76,2024-01-14,Pending
ORD001822,CUST00301,PRO00029,66,2023-07-12,Shipped
ORD001823,CUST00183,PRO00155,3,2025-02-02,Processing
ORD001824,CUST00471,PROD00073,50,2024-04-30,Cancelled
ORD001825,CUST00322,SKU00094,39,2024-04-09,Processing
ORD001826,CUST99999,SKU00054,56,2024-03-17,Cancelled
ORD001827,CUST00308,SKU00141,18,2023-06-08,Shipped
ORD001828,CUST00263,PRO00161,63,2025-05-15,Pending
ORD001829,,SKU00118,60,2025-06-07,Completed
ORD001830,CUST00261,PROD00178,71,2025-06-03,Shipped
ORD001831,,PRO00095,7,2024-09-12,Processing
ORD001832,CUST00345,SKU00159,29,20-02-2025,Cancelled
ORD001833,CUST00124,SKU00083,47,2024-09-12,Shipped
ORD001834,CUST00240,PRO00092,30,2025-01-16,Completed
ORD001835,CUST00100,SKU00079,83,2025-09-26,Completed
ORD001836,CUST00349,PRO00022,,2023-01-25,Cancelled
ORD001837,CUST00167,SKU00057,94,2024-04-23,Shipped
ORD001838,CUST00225,ITM00065,72,2023-12-15,Cancelled
ORD001839,CUST00162,PROD00149,52,2024-12-18,Completed
ORD001840,CUST00108,ITM00021,22,2024-01-27,Processing
ORD001841,CUST00468,ITM00099,50,2025-03-16,
ORD001842,CUST00480,PRO00081,53,2024-01-10,Completed
ORD001843,CUST00197,SKU00088,98,2023-12-03,Shipped
ORD001844,CUST00124,PRO00028,100,2024-07-29,Cancelled
ORD001845,CUST00047,ITM00011,36,2024-10-25,Processing
ORD001846,CUST00182,PROD00199,62,2024-07-12,Pending
ORD001847,CUST00043,PRO00133,38,2025-01-14,Completed
ORD001848,CUST00019,SKU00140,50,2023-02-18,Cancelled
ORD001849,CUST00339,ITM00172,44,2024-04-05,Completed
ORD001850,CUST00057,SKU00152,17,2024-01-10,Shipped
ORD001851,CUST00388,PRO00014,8,2024-02-29,Pending
ORD001852,CUST00476,PROD00174,37,2024-05-30,Processing
ORD001853,CUST00413,PROD00192,13,2025-03-04,
ORD001854,CUST00190,SKU00031,36,2025-09-29,Pending
ORD001855,CUST00309,PRO00085,29,2025-02-13,Processing
ORD001856,CUST00286,PRO00012,61,2024-05-17,Processing
ORD001857,CUST00307,SKU00173,80,2024-04-28,Cancelled
ORD001858,CUST00225,ITM00111,36,2025-09-02,Shipped
ORD001859,CUST00372,PROD00136,72,2023-04-23,Pending
